Target,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,CAT
362.8,12238,2847,1437,1.5,7,3,1,1,1,0,Some
332.1,4210,2629,1377,1.5,6,3,2,0,1,1,No
336.2,3912,2044,1372,2,7,4,1,1,1,1,No
356.1,3480,2822,1188,2,6,3,1,0,1,0,No
312.4,4705,2560,1400,1.5,6,3,1,1,1,1,No
319.9,7864,2056,979,1.5,5,2,1,0,1,1,No
550.6,6778,4569,3957,2,9,5,3,1,1,3,No
443.9,4950,3223,1782,2,7,3,2,1,1,1,Yes
316.2,8423,2204,1085,1.5,6,3,1,1,1,0,No
423.5,6710,3020,1778,2,7,3,2,1,1,1,No
382.9,6473,2188,992,1,8,3,2,0,1,2,No
329.9,3160,2604,1536,2,7,4,1,1,1,1,No
278.7,5496,2632,1316,1,7,3,1,0,1,0,No
443.6,6615,4383,2015,1,7,3,1,1,1,1,No
329,6960,2774,1104,1,5,2,1,0,1,1,No
405.7,8250,2808,1536,2,7,3,1,1,1,1,No
381.7,6600,2278,1500,2,7,2,1,0,1,0,Yes
401.5,8334,3112,1813,2,7,3,1,1,1,0,No
304.2,4782,2584,1400,1.5,6,3,2,0,1,1,No
467.1,4790,2824,1808,2,8,4,2,0,1,1,Yes
286.5,4526,2364,1075,1,8,3,1,1,1,1,No
321.8,6995,2296,1264,1,6,3,1,0,1,0,No
386.7,4326,2675,1725,2,8,4,2,1,1,1,No
383,4824,2594,1580,2,7,4,1,1,1,1,No
294.8,5336,3000,1176,1,6,3,1,0,1,1,No
338.5,7928,2168,1266,2,7,3,1,1,1,0,No
255.9,5451,1953,920,1,5,2,1,0,1,0,No
268.5,3510,2304,1306,1.5,6,3,2,0,1,1,No
385.9,7776,3532,2098,2,9,5,1,1,1,3,No
476.7,33384,2936,1870,2,8,3,1,0,1,0,Some
426.4,6960,2400,1620,2,7,3,1,1,1,1,No
349.3,6600,2472,1544,2,7,3,1,0,1,1,No
308.9,4940,2364,1492,2,5,2,1,1,1,0,No
332.2,3340,2456,1428,2,6,3,1,1,1,1,No
320,4311,2344,1306,1.5,6,3,2,0,1,1,Yes
376.9,6855,3108,1503,1.5,7,4,1,1,1,0,No
325.3,3310,2328,1536,2,7,4,1,1,1,1,No
311.1,5029,3360,1456,1,5,2,1,0,1,1,No
361.5,8162,2660,1457,1.5,6,3,2,0,1,1,Some
267,4941,1858,904,1,5,2,1,0,1,1,No
281.6,4236,2620,1120,1,6,3,1,0,1,1,No
397.9,8687,2396,1600,2,7,3,1,1,1,1,Yes
408,6765,2983,1491,1,7,3,1,1,1,1,No
343.8,5045,2448,1142,1,7,3,2,0,1,1,No
400,5889,2575,1306,1.5,4,2,1,0,1,1,Yes
337.1,6270,2784,1619,2,9,6,1,1,1,0,No
339.6,4126,2512,1372,2,8,3,1,1,1,1,Some
650.3,6001,3670,2334,2,9,4,2,2,1,0,No
396.9,4009,2563,1600,2,7,4,1,1,1,1,No
408.6,6600,2492,1275,1.5,6,3,1,1,1,0,Yes
345.3,4114,2420,1600,2,8,4,1,1,1,1,No
317.8,5203,2604,1306,1.5,6,3,2,0,1,1,No
314.9,4416,2428,1344,2,8,4,1,1,1,0,No
366,7349,2926,1847,2,8,4,1,1,1,0,No
365.7,4143,2488,1600,2,8,4,1,1,1,1,No
330,4943,1897,816,1,4,2,1,0,1,1,No
477.9,5287,2850,1800,2,6,3,2,1,1,1,Yes
481.2,17411,4793,3021,2.5,10,5,1,0,1,1,Some
358.8,6300,3261,1961,2,8,4,2,0,1,0,Yes
326.5,5000,2256,1265,1.5,6,4,2,0,1,1,Yes
315.5,4608,2633,1366,1.5,6,2,2,0,1,1,No
273.4,4307,2044,1152,2,6,3,1,0,1,1,No
336.4,4572,2238,1260,2,6,3,1,0,1,1,Yes
322.1,5977,2012,1176,2,6,3,1,0,1,1,No
356.1,3360,2464,1536,2,7,4,1,1,1,1,No
500,6031,3421,2135,2,8,4,2,1,1,1,No
348.8,6600,2426,1306,1.5,6,2,1,1,1,0,No
412.7,9000,3261,1624,1.5,7,3,2,0,1,0,Yes
351.3,4427,2346,1404,2,6,3,1,1,1,0,No
349.3,4918,2592,1387,1.5,7,3,1,0,1,1,No
344.7,3068,2388,1600,2,6,3,1,1,1,1,No
309,5600,2612,1358,1.5,7,3,2,0,1,1,No
384.3,6960,2537,1560,2,7,4,1,1,1,1,Some
423.4,4112,3666,1682,1,8,3,2,1,1,1,Yes
463.3,6264,2968,1844,2,6,3,2,1,1,1,No
535.8,6835,2599,1465,2,6,3,2,1,1,0,Yes
309.5,4691,2034,1290,2,6,3,1,1,1,0,Some
369.5,4454,2658,1400,2,7,3,1,1,1,1,No
331.6,8066,2621,1305,1.5,6,4,2,0,1,0,No
414,5320,2262,1428,2,6,3,2,1,1,0,Some
292.9,4608,1856,960,2,6,2,1,0,1,0,No
405.8,4275,2506,1456,2,7,3,2,0,1,0,Yes
368.3,6600,2520,1600,2,7,4,1,1,1,1,No
397.9,5600,3408,2088,2,8,4,2,0,1,0,Yes
324.6,3720,2850,1708,2,6,3,1,1,1,1,No
423,7296,4044,2254,2,9,3,1,1,1,1,No
294.7,4935,1680,840,1,4,2,1,0,1,1,No
488.8,6950,3468,2052,2,9,4,2,1,1,1,No
323.2,4794,2443,1171,1.5,6,3,1,1,1,0,Yes
493.5,6362,3612,2798,2,8,3,2,1,1,1,No
348,4794,3154,1976,2,7,4,1,1,1,0,Some
344.7,3360,2520,1536,2,7,4,1,1,1,1,No
464.5,5616,2590,1650,2,8,5,2,2,1,0,No
291.7,7565,1644,800,1,5,1,1,0,1,0,Some
316.8,4275,2747,1241,1,6,2,1,1,1,0,No
299.4,4352,3167,1383,1,5,2,1,0,1,0,No
324.7,5500,2716,1414,1.5,6,3,3,0,2,1,No
287.7,4431,2064,1176,2,6,3,1,0,1,1,Yes
349.4,4597,2043,1334,2,7,3,1,0,1,1,No
279.8,5322,2320,1188,1.5,6,2,1,1,1,0,Some
441.5,4073,2641,1688,2.5,6,3,2,0,1,0,No
367.7,1830,3384,1908,2,8,4,1,1,1,1,Some
352.1,4794,2879,1496,1.5,7,3,2,1,1,0,Yes
318.9,4135,4004,2303,2,7,3,1,1,1,0,Some
307.9,4600,2836,1294,1,6,2,1,0,1,0,Yes
363.1,4948,2812,1428,1.5,7,2,1,1,1,1,No
338.3,3360,2528,1536,2,7,4,1,1,1,1,No
248.7,5498,3096,1680,1.5,6,3,2,0,1,0,No
571.9,5500,4551,2564,2,9,4,2,1,1,1,No
394.8,7595,2700,1624,2,6,3,1,1,1,0,Yes
289.1,4540,2984,1344,1,7,3,1,0,1,1,No
394.9,4275,3013,1295,1,6,3,1,0,1,0,No
462,5426,2528,1600,2,7,3,2,1,1,1,No
340.7,4352,2210,1372,2,6,3,2,0,1,0,Yes
327.1,4325,2025,1250,2,6,3,1,0,1,0,No
291.7,5250,2054,1170,2,6,3,1,0,1,1,No
287.3,6800,1865,851,1,6,2,1,0,1,1,No
354.7,5500,3575,1578,1,6,2,1,1,1,0,Yes
375.5,8563,2917,1846,2,8,4,1,0,1,0,No
305.8,5400,2971,1344,1,5,2,1,0,1,1,No
367,6535,3189,1812,2,10,5,2,0,2,0,Yes
364.6,7907,2738,1710,2,7,3,2,1,1,0,No
427.2,6067,2791,1659,2,10,3,1,1,1,1,No
353.9,3360,2368,1600,2,7,3,1,1,1,1,No
296.6,4275,1896,894,1,5,2,1,0,1,0,No
536.9,7625,3094,2016,2,9,4,3,1,1,1,No
444.9,8541,4385,2192,2,10,4,2,0,1,1,Some
409.5,4864,3998,2176,1.5,11,4,2,1,2,1,No
390.1,5616,2557,1584,2,6,3,2,1,1,1,No
431,5412,2508,1600,2,8,3,2,1,1,1,No
303.6,4936,1786,816,1,5,2,1,0,1,1,No
301.7,3183,2725,1217,1,7,2,2,1,1,0,Yes
535.8,5577,4638,2988,2,10,4,2,1,1,2,Yes
298.2,6800,2718,1210,1,6,2,1,0,1,0,No
417.4,5000,3116,1990,2,6,3,1,1,1,0,No
337.6,5710,2234,1300,2,8,3,1,0,1,1,No
343.5,3360,2496,1536,2,7,4,1,1,1,1,Some
383.7,4275,2944,1534,1.5,5,2,1,0,1,0,Yes
474.6,7500,3690,1966,1.5,7,3,1,1,1,1,No
441.4,6303,3293,1936,2,8,3,1,1,1,1,Yes
505.6,7205,4996,2375,1.5,11,6,3,0,2,0,No
263.8,4500,1872,912,1,5,2,1,0,1,0,No
465.5,6480,2968,1844,2,6,3,2,1,1,1,No
436.7,5395,2508,1600,2,6,3,2,1,1,1,No
436.5,4181,2251,1387,2,6,3,2,0,1,0,Yes
297.9,7335,2170,1011,1,5,2,1,1,1,0,No
331.1,6977,2482,1490,2,6,3,1,0,1,0,Some
416.2,5002,2907,1692,2,8,4,1,1,1,2,No
296.3,3600,2636,1428,1.5,7,3,2,0,1,1,No
281.1,6469,2256,1042,1,6,3,1,0,1,1,No
383.2,5000,2852,1834,2,7,3,1,1,1,1,No
337.3,3361,2584,1536,2,7,4,1,1,1,1,No
309.4,3649,2248,1488,2,7,4,1,1,1,1,No
352.7,5038,2483,1554,2,7,3,1,0,1,1,No
304.9,4275,2342,1095,1,6,2,1,0,1,0,No
347.7,6953,2248,1488,2,7,4,1,1,1,1,No
402.9,7500,4140,2226,1.5,7,2,1,0,1,1,Yes
481.9,5378,2708,1800,2,6,3,2,1,1,1,No
301.7,4109,2775,1267,1,5,2,1,0,1,1,No
466.7,5616,2658,1716,2,9,3,2,1,1,1,No
343.8,5000,2128,1275,2,6,3,1,1,1,1,No
287.3,4500,2110,1040,1,6,2,1,0,1,0,Yes
296.9,5500,2196,1000,1,5,2,1,0,1,1,No
327.7,6800,2556,1142,1,6,3,1,0,1,0,No
416,7291,2712,1656,2,8,3,1,1,1,1,Yes
394.6,5662,2792,1744,2,7,4,1,1,1,1,No
371.9,4761,2538,1536,2,7,4,1,1,1,1,No
298.1,5731,2250,1008,1,5,3,1,0,1,0,No
317.7,3649,2558,1600,2,7,4,1,1,1,1,No
380.2,4929,3538,2065,2,10,4,1,1,1,0,No
312,5000,2566,1530,2,6,3,1,0,1,1,No
286.2,4275,1997,905,1,6,2,1,0,1,0,No
334.1,5054,2386,1498,2,7,3,1,1,1,1,No
323,4037,1756,1152,2,6,3,1,0,1,0,No
301.9,6814,2232,1042,1,6,3,1,0,1,1,No
356.7,5121,2044,1218,2,6,3,1,1,1,0,Yes
464.3,6250,2776,1768,2,7,3,2,1,1,1,No
340,5000,2294,1275,2,6,3,1,1,1,1,No
380.2,4420,2831,1805,2,10,5,1,1,1,1,No
408.5,6148,3940,2208,2,8,4,1,1,1,1,No
467.3,6880,2825,1844,2,6,3,2,1,1,1,No
347.8,4750,2085,1361,2,7,3,1,0,1,1,No
349.7,6493,3888,1540,1,9,4,2,0,1,1,No
325.8,3649,2989,1750,2,7,3,1,1,1,1,No
497.5,10641,3252,1766,2,8,4,2,1,1,0,Yes
297.1,5500,2198,1000,1,5,2,1,0,1,1,Some
367.5,5736,3128,1896,2,8,3,1,2,1,1,Some
300.4,5580,2104,992,1,6,2,1,1,1,1,No
305.9,5000,2210,1275,2,6,3,1,1,1,1,No
283.9,4275,1906,905,1,5,2,1,0,1,0,No
374.7,3631,3187,1976,2,8,4,3,0,1,1,Some
404.2,5712,3063,1816,2,7,4,1,1,1,1,No
269.6,3965,1890,905,1,5,2,1,0,1,0,No
262.9,4450,1914,912,1,5,2,1,0,1,0,No
344,8955,2744,1075,1,5,2,1,1,1,1,No
400.9,6532,2930,1593,1.5,7,3,1,1,1,0,Some
351.8,4792,2571,1450,2,10,3,1,0,1,1,No
323.5,5000,2104,1275,2,6,3,1,0,1,1,No
323,6817,2843,1591,1.5,6,2,2,0,1,1,No
459,6226,2884,1840,2,7,3,3,1,1,1,No
431.9,10234,2963,1737,2,8,4,1,1,1,0,Some
369.9,5069,2775,1767,2,7,4,1,1,1,1,No
440.2,5500,2644,1860,2,8,3,2,1,1,1,Yes
319.5,5000,2265,1320,2,6,3,1,0,1,1,Some
390.4,5187,2610,1536,2,6,3,1,1,1,0,No
413,5187,3585,1894,2,8,4,2,1,1,1,No
397.3,6619,3573,1680,1.5,6,3,1,1,1,1,No
397.8,3906,3830,2280,2,11,7,2,0,1,0,Some
295.9,5695,2232,1265,1.5,6,3,2,0,1,1,No
385.4,5015,2640,1712,2,7,3,1,0,1,1,No
364.2,7316,4220,1910,1,7,3,1,1,1,1,No
290,3933,1925,910,1,5,2,1,0,1,0,No
510.2,20031,4216,1836,1,7,3,1,1,1,2,No
274.8,4450,2904,1615,1.5,8,3,1,1,1,0,Some
363.8,7116,3138,1458,1,8,3,1,1,1,1,No
384.7,6902,2180,980,1,6,3,1,0,1,0,Yes
375.4,5725,2148,1286,2,7,3,1,1,1,0,No
465.1,5000,3840,2357,2,9,5,2,1,1,1,Yes
262.6,4645,1896,900,1,5,1,1,0,1,0,No
473.5,6197,2533,1606,2,7,3,2,1,1,1,No
323,5535,2377,1050,1,7,2,1,1,1,0,No
354.6,4439,2707,1520,2,8,5,1,1,1,0,No
317.4,6867,2568,1142,1,6,2,1,1,1,0,No
383.2,5763,2912,1632,2,8,4,1,1,1,1,No
363.2,5770,1774,980,2,5,2,1,1,1,2,No
444.8,5580,4820,2712,2,7,3,2,0,1,0,No
421.3,5085,2558,1688,2,7,4,3,0,1,2,Some
434.8,6122,3352,1974,2,9,4,1,1,1,1,Yes
395.8,13852,4286,2480,2,9,3,1,0,1,1,No
524.8,5231,3476,2204,2,7,3,2,1,1,1,Yes
339.3,4275,2184,1288,2,6,3,1,1,1,1,No
340.4,4755,2931,1330,1,5,2,1,0,1,1,No
387.3,3168,3048,1718,2,7,3,1,1,1,1,No
319.2,5000,1970,1186,2,6,3,1,0,1,1,No
456.8,6857,2936,1764,2,7,4,2,0,1,1,No
287.9,3982,2160,1372,2,5,3,1,1,1,1,No
517.7,5140,3530,2328,2.5,6,5,2,1,1,1,No
448.8,10585,4770,1806,1,8,3,3,0,2,1,Some
298.3,4469,2516,1142,1,5,2,1,1,1,1,No
290.5,3985,2010,975,1,7,2,2,0,1,0,Yes
379.6,6293,2384,1400,2,7,3,1,1,1,0,No
396.2,5770,2967,1715,2,7,3,1,1,1,1,No
368.2,5803,2551,1624,2,8,4,1,1,1,0,No
413.2,5101,2156,1448,2,6,3,1,1,1,1,Yes
447.8,8192,4200,2492,2,8,5,1,1,1,1,No
386.7,5000,3294,2028,2,7,3,1,0,1,1,Some
381.5,5275,2616,1568,2,6,3,1,1,1,1,No
355.8,4486,2480,1456,2,6,3,1,1,1,1,No
357.4,5570,2120,1288,2,6,3,1,0,1,0,Yes
429.8,8860,3133,1651,2,8,5,1,1,1,0,Some
299.1,3977,2540,1387,1.5,6,2,1,1,1,1,No
416.6,5068,3112,1734,2,9,4,2,1,1,1,No
356.6,8467,2581,1680,2,6,3,1,1,1,0,Some
278.2,4292,2061,975,1,6,2,1,0,1,0,No
350.5,4975,2938,1426,1.5,7,3,1,1,1,0,No
389.2,6250,2628,1536,2,7,3,1,1,1,1,No
305.6,4619,2352,1224,1.5,6,2,1,1,1,1,No
316,5192,2188,1008,1,6,3,1,0,1,1,No
317.2,5585,2494,1265,1.5,6,2,2,0,1,1,Some
328.6,5117,2160,1352,2,6,3,1,0,1,1,No
440.1,6612,3037,1870,2,7,4,1,1,1,1,No
469.3,5515,3696,2064,2,8,4,1,1,1,1,No
444.3,5423,2812,1801,2,8,3,1,1,1,1,Some
278.5,4816,2637,1142,1,6,3,1,0,1,0,No
289.7,4581,2091,975,1,5,2,1,0,1,0,No
311.4,4603,2144,1628,1,7,3,1,1,1,2,No
369.2,5318,2844,1632,2,7,4,1,1,1,1,No
373.5,5074,2582,1572,2,6,3,1,0,1,1,No
356.5,5358,2107,1318,2,6,3,1,0,1,1,Some
446,5056,2712,1616,2,7,3,1,1,1,1,No
423.1,5869,2906,1538,2,6,3,1,2,1,1,No
354.6,4444,2937,1552,2,7,3,1,1,1,1,No
489.2,4949,3527,1858,2,7,3,1,1,1,1,No
308,5540,2460,1265,1.5,6,3,1,1,1,1,No
457.4,8431,5416,2407,1,6,2,2,0,1,0,No
418.8,2837,2705,1735,2,7,3,3,1,1,1,No
340.5,5958,2184,1210,1.5,6,3,1,1,1,1,No
302.6,4492,2248,1352,2,6,2,1,0,1,1,Some
422.6,6312,2844,1680,2,7,4,1,1,1,1,No
367.1,6596,2230,1470,2,7,3,1,1,1,1,No
425.1,5133,3203,2194,2,8,3,2,0,1,1,Yes
280.8,7268,1272,575,1,4,1,1,0,1,1,No
344.6,5781,2422,1251,1.5,7,3,1,1,1,1,No
406,6800,2670,1536,2,6,3,1,1,1,0,No
359.1,5750,2213,1421,2,6,3,1,1,1,1,No
413.7,5066,2544,1536,2,8,3,1,1,1,0,No
417.4,6264,2686,1524,2,8,4,1,1,1,1,Some
348,3895,2215,1350,2,7,3,2,0,1,0,Yes
370.4,5239,2534,1545,2,8,3,1,0,1,1,No
327.9,4392,2823,1513,1.5,6,3,1,0,1,1,No
343.7,7363,2280,1470,2,7,4,1,1,1,1,No
361.1,4216,2544,1568,2,7,3,1,1,1,1,No
352.4,5936,2204,1360,2,6,3,1,0,1,1,No
391.4,2533,2897,1735,2,7,3,3,1,1,1,No
358.1,4885,3646,2340,2,10,4,2,0,2,1,Some
505.9,5922,3469,2158,2,9,4,2,1,1,1,Yes
408.7,5919,3431,1990,2,8,3,2,0,1,0,Yes
444.8,7475,2910,1820,2,8,4,1,1,1,1,No
348.3,5148,2744,1730,2,6,3,2,0,1,1,No
427.1,5600,2819,1658,2,7,3,1,1,1,1,No
399.1,6392,3198,1797,2,7,3,1,1,1,2,No
445.3,7923,3204,1998,2,8,4,1,1,1,2,No
459.9,5750,3109,1869,2,7,3,1,1,1,1,Yes
281.1,3895,2245,1350,2,7,4,1,0,1,0,No
357,6062,1995,1250,2,6,3,1,0,1,0,No
337,6790,4000,1330,1,6,2,1,0,1,0,Some
353.1,6877,2461,1512,2,7,4,1,0,1,0,No
340.5,7376,2348,1534,2,7,4,1,1,1,0,No
434,6655,2603,1568,2,7,3,1,1,1,1,No
429.1,6726,2600,1912,2,6,4,1,1,1,1,No
437,7061,3557,1956,2,9,4,1,1,1,0,No
368.3,6703,3480,1872,1.5,6,2,1,0,1,1,No
400.5,4000,2793,1554,2,9,4,1,1,1,1,No
389.6,5059,2595,1580,2,7,3,1,1,1,1,No
392,5750,2568,1576,2,7,3,1,1,1,1,No
362.5,4200,2386,1504,2,7,3,2,1,1,0,No
441.9,5691,3020,1797,2,11,4,2,0,1,2,Some
380.5,6417,3354,1866,1.5,5,3,2,0,1,0,Yes
289,6522,2366,988,1,5,2,1,0,1,1,No
365.6,6617,2233,1350,2,7,3,1,0,1,0,No
426.3,6180,3300,1845,2,9,4,1,1,1,1,Some
312.5,6057,2374,1306,1.5,6,3,2,0,1,1,No
316.2,4598,2425,1478,2,7,3,1,0,1,1,No
422.2,5692,3832,2142,2,6,3,1,1,1,1,No
363.9,6340,2506,1458,2,7,4,2,0,1,0,Yes
286.4,3800,2972,1295,1,8,3,1,0,1,0,No
414.1,5553,2554,1841,2,7,3,1,1,1,1,Yes
401.1,5494,3439,1895,2,8,3,1,1,1,1,No
392.9,7048,2450,1594,2,6,3,1,1,1,1,No
356.9,5750,2206,1470,2,7,4,2,1,1,1,Some
342,6290,2585,1500,2,6,3,1,0,1,0,No
383.5,6290,2610,1404,2,7,4,1,0,1,0,No
340.1,4225,2812,1500,2,6,3,1,0,1,1,No
346.6,4334,1952,1248,2,7,3,1,0,1,1,No
374.3,7150,2317,1431,2,6,3,1,1,1,1,No
357.8,6330,2454,1456,2,7,4,1,0,1,0,No
361.4,6575,2466,1450,2,7,4,1,0,1,0,No
350,3519,2436,1531,2,8,3,1,1,1,1,Yes
346.8,5051,2872,2020,2,8,3,1,0,1,1,No
386,5540,2872,1732,2,7,3,1,1,1,1,No
336,3654,2597,1550,2,7,3,1,1,1,0,Yes
414.4,6180,3253,1856,2,6,3,1,0,1,1,No
442.7,8625,3395,2094,2,8,3,2,1,1,2,No
371.9,5571,2282,1457,2,6,3,1,1,1,1,Some
519.1,6040,4184,2399,2,8,4,2,1,1,1,No
419.2,5200,2567,1464,2,7,3,1,1,1,1,No
390.9,7000,2352,1488,2,6,3,1,0,1,1,No
396.4,5750,3498,1827,1.5,6,4,2,0,1,0,Yes
415.7,4396,3040,1852,2,7,3,1,1,1,1,No
378.7,5341,3294,1942,2,7,3,1,1,1,1,No
401.9,7004,2518,1623,2,7,3,1,1,1,1,No
391.2,5665,2808,1744,2,7,3,1,1,1,1,No
398,5564,2268,1457,2,7,3,1,1,1,1,No
384.4,5692,2915,1596,2,7,3,1,1,1,1,No
354.6,6750,2563,1370,1.5,6,3,1,1,1,0,Some
419.5,5750,3320,1812,2,8,3,1,1,1,1,Yes
337,6750,2493,1366,1.5,6,2,1,0,1,0,No
409.4,8625,2613,1470,2,6,3,1,1,1,1,No
394.9,4841,2480,1580,2,6,3,1,1,1,1,No
369.8,6750,2986,1670,2,6,3,2,0,1,0,No
379.407,6750,3629,1919,2,7,4,2,1,1,1,Yes
404.1,6688,2510,1350,2,6,3,1,1,1,1,No
449.8,5222,2928,1646,2,8,3,1,1,1,1,No
435.1,6990,2688,1688,2,8,4,1,1,1,1,No
341,6750,2160,1296,2,7,3,1,1,1,0,No
386.2,6750,3624,2054,1.5,9,4,2,0,1,1,No
444.8,6742,3498,2291,2,8,4,1,1,1,1,No
369.5,6750,3246,1809,1.5,7,4,1,1,1,0,No
388.8,6792,3067,2066,2,7,3,2,0,1,1,Yes
422.2,5750,2971,1808,2,7,3,1,1,1,1,Some
585.4,18247,5561,3160,2,10,7,3,0,1,2,No
346.8,6750,2193,1434,2,8,4,1,1,1,0,No
401.8,5665,3024,1785,2,6,3,1,0,1,1,No
426.4,6750,2372,1484,2,6,3,1,1,1,1,No
398.2,5750,2530,1478,2,7,3,1,0,1,1,No
464.7,9705,2835,1748,2,8,3,1,1,1,1,Yes
514.7,9006,3560,2210,2,6,3,1,1,1,1,No
384.3,6460,2204,1400,2,7,4,2,1,1,0,No
349.1,6750,2224,1377,2,6,3,1,1,1,0,No
337.2,5000,2256,1212,1.5,7,3,1,0,1,0,No
370.1,5108,3608,2128,2,6,3,1,1,1,1,No
335.7,6487,2392,1560,2,8,3,1,1,1,1,No
369.8,5750,2289,1454,2,7,4,1,0,1,1,No
464.3,9449,3332,1880,2,7,3,1,1,1,1,No
555.1,6942,5158,2812,2,9,4,2,1,1,1,Some
429.3,6615,3063,1680,2,7,4,1,1,1,1,No
409.6,5750,3140,1928,2,8,4,1,1,1,0,No
473.5,9000,4072,2397,2,9,4,1,1,1,1,No
420,5407,2882,1560,2,6,3,1,1,1,1,Yes
390.8,4761,2422,1366,2,7,3,2,0,1,1,Yes
454.1,5665,3810,2236,2,8,4,1,1,1,1,No
457.7,9006,2770,1666,2,7,4,1,1,1,1,No
420,5665,2725,1670,2,7,3,1,1,1,1,No
470.1,5000,3061,1836,2,7,3,2,1,1,0,Yes
464.3,10000,3072,1836,2,8,4,1,1,1,0,Yes
389.2,5319,2662,1378,2,7,3,1,1,1,1,No
468.6,6004,3018,1956,2,7,3,1,1,1,1,Yes
504.7,10590,3203,1870,2,8,4,1,1,1,1,No
415.6,6000,2360,1536,2,8,3,1,1,1,1,No
422.8,6943,3163,2254,2,9,5,2,1,1,0,Yes
439.8,5407,2620,1676,2,7,3,1,1,1,1,No
412.7,5750,2504,1676,2,9,4,1,0,1,1,No
341,6836,2736,1306,1.5,6,2,1,1,1,0,Yes
373.8,6160,2951,1500,2,6,3,1,1,1,1,No
429.7,5768,3401,2110,2,8,3,1,1,1,1,No
327.5,8168,2328,1075,1,5,3,1,1,1,1,Some
709.2,14614,3936,2235,2,10,6,3,1,1,3,Some
423.2,6264,3278,1836,2,7,4,1,1,1,1,No
935.1,25200,6840,5289,1,13,9,2,1,2,2,Yes
331.7,7864,2977,1309,1,7,3,1,1,1,1,No
413.6,5437,2663,1632,2,9,4,1,2,1,1,No
471.4,8119,2854,1600,2,6,3,1,1,1,1,No
498,7375,3243,1896,2,6,3,1,1,1,1,Yes
463.7,5750,2990,1747,2,9,3,2,1,1,1,Some
449.6,4979,3942,2213,2,8,4,1,1,1,0,No
316.3,5682,2193,1517,2,8,4,1,0,1,1,No
407.3,6252,3172,1720,2,7,3,2,0,1,0,Yes
561.4,11453,4520,2564,2,8,4,2,0,1,1,No
438.9,5250,2724,1592,2,7,3,1,1,1,1,No
413,5974,2664,1664,2,8,3,1,1,1,1,No
451.2,8143,2976,1770,2,7,3,1,1,1,1,No
330.1,5820,2304,960,1,5,2,1,0,1,1,No
369.1,4878,2328,1360,2,7,3,1,0,1,1,No
424.3,5580,3490,2110,2,8,4,1,1,1,1,No
599.1,7841,4872,2792,2,8,4,1,1,1,1,Some
377.4,5974,2682,1404,2,8,3,1,1,1,1,No
470,6160,3227,1915,2,6,3,1,1,1,1,Yes
533.3,6770,3612,2149,2,8,4,2,1,1,1,No
665.2,8357,6290,3607,2,10,3,2,1,1,1,Yes
408.2,5930,3412,1850,2,9,4,1,1,1,1,Some
375.2,5550,3006,2042,2,8,3,1,0,1,1,Yes
566.6,8369,4163,2612,2,11,4,2,1,1,1,Yes
306.9,5114,2676,1476,1.5,6,3,1,0,1,1,No
314.8,4535,3114,1378,2,7,3,1,0,1,0,No
556.9,7505,2971,2048,2,8,3,2,1,1,1,Yes
575.3,6404,3558,2237,2,7,3,2,1,1,1,Yes
370.8,5246,2754,1544,2,7,3,1,0,1,1,No
512.6,7879,2708,1570,2,8,3,1,1,1,1,No
549.4,15475,3082,2043,2,9,4,1,1,1,1,No
554.5,6772,3783,2394,2,7,3,2,1,1,1,No
333.9,6767,2134,1350,2,6,3,1,0,1,1,No
417.9,8116,2568,1404,2,6,3,1,1,1,0,Some
464.3,4907,3652,2017,2,8,4,2,1,1,2,No
391.6,8822,2538,1232,1,7,3,1,1,1,1,No
333.6,3595,2278,1443,2,6,3,1,1,1,1,No
419.9,13540,3283,2000,2,7,3,1,0,1,4,No
666.3,13269,5933,3726,2,12,4,2,1,1,1,Yes
510.8,12330,3292,1696,2,8,3,1,1,1,0,No
521.3,11567,4408,2104,2,9,3,2,0,1,1,No
384.9,8612,3481,2163,2,9,4,1,1,1,0,No
400,5974,2474,1524,2,7,3,1,0,1,1,Yes
409.1,5580,2620,1656,2,7,4,1,1,1,1,No
382.6,6772,3153,1960,2,8,4,2,0,1,0,No
493.3,8272,3272,1962,2,7,3,2,0,1,0,No
300.6,5000,2168,1248,2,6,3,1,0,1,1,No
442.2,7669,3348,2124,2,9,4,1,1,1,1,No
550.3,6780,3792,2400,2,8,4,2,1,1,1,No
314.5,6620,2734,1156,1,5,2,1,0,1,1,No
411.2,6764,3166,1979,2,8,3,1,0,1,1,No
425.1,4979,3184,1794,2,8,4,1,1,1,1,Some
422.2,6777,3535,2053,2.5,7,3,1,1,1,1,No
379.1,5249,2675,1567,2,6,3,1,1,1,1,No
438.8,6514,3067,1683,2,7,3,1,1,1,1,No
421.3,8647,2443,1562,2,8,3,1,1,1,1,Some
402.8,5245,2686,1536,2,7,3,1,0,1,1,Some
329.1,3891,2380,1494,2,6,3,1,0,1,1,No
427.1,5949,2598,1683,2,7,3,1,1,1,0,No
404.1,6654,2804,1438,2,6,3,1,1,1,1,No
407.3,8935,2520,1174,1,7,3,1,1,1,1,No
320.3,6792,2498,1104,1,7,3,1,0,1,1,No
380.2,12750,2479,1520,2,7,3,1,0,1,0,No
713.3,10281,7128,4224,2,12,6,2,1,1,1,No
397.9,5974,2496,1584,2,7,4,1,1,1,1,No
716.2,9022,4758,3132,2,13,6,2,0,1,1,Some
